paper,similar
2896295631,2903145708
2896295631,2963960843
2896295631,3016491738
2896295631,3021214447
2896295631,2915312768
2896295631,2963361481
2884796708,2117485795
2884796708,3042215501
2884796708,2145203661
2884796708,2350246024
2884796708,2321085893
2884796708,2985316111
2884796708,2891769479
2884796708,2116888478
2884796708,2010987844
2884796708,2252417522
2127665485,2981978685
2127665485,2990058573
2127665485,3022449445
2127665485,2997517229
2127665485,2049776632
2127665485,2993764965
2127665485,289858213
2127665485,1563225220
2127665485,1510702506
2127665485,2989719088
2130069307,2991381868
2130069307,3000732359
2130069307,2804480404
2130069307,3048014385
2130069307,2425008360
2130069307,2057544024
2130069307,2010987844
2130069307,1975849440
2130069307,1969132838
2130069307,2401450162
2795224397,2947006166
2795224397,2955681503
2795224397,3003736418
2795224397,2113785254
2795224397,2807489426
2795224397,2890995042
2795224397,2984711302
2795224397,2889888316
2795224397,2791172249
2795224397,2910225532
2929946334,2745461309
2929946334,3009597920
2929946334,3042525770
2929946334,2908897634
2929946334,2778250944
2929946334,2886916242
2929946334,2913284693
2929946334,2096555427
2929946334,2978872346
2929946334,2915312768
2924988155,3012533258
2924988155,2981775888
2924988155,3008291922
2924988155,2969762015
2924988155,2799153978
2924988155,2979956771
2924988155,2948475804
2924988155,3035943656
2924988155,2982591719
2924988155,2890930935
2078439608,2997714716
2078439608,3029854116
2078439608,2966541149
2078439608,2066060066
2078439608,2784296024
2078439608,2620708190
2078439608,2588135018
2078439608,2907590647
2078439608,2014359421
2078439608,3036404988
2780407727,3006147222
2780407727,2341437747
2780407727,2982024608
2780407727,2907992130
2780407727,2983999644
2780407727,2738624923
2780407727,2923035063
2780407727,2013598262
2780407727,2124246340
2780407727,2049107074
2952376432,3016491738
2952376432,3007132118
2952376432,3039592278
2952376432,2256851769
2952376432,3004825831
2952376432,2337464997
2952376432,2769338897
2952376432,2890436397
2952376432,2787114955
2952376432,1982813715
1992236530,969714740
1992236530,2328521423
1992236530,3017207600
1992236530,2946931292
1992236530,2810656300
1992236530,2991063525
1992236530,1980140669
1992236530,2125642067
1992236530,2771421373
1992236530,3037612831
2498901860,2912590204
2498901860,2009074715
2498901860,2904863127
2498901860,651477617
2498901860,2894853071
2498901860,2973180182
2498901860,2948475804
2498901860,3007083472
2498901860,3034020579
2498901860,3041500383
2015841983,2343055373
2015841983,1678671524
2015841983,2019391792
2015841983,2023994607
2015841983,1974496305
2015841983,2594047150
2015841983,2768092828
2015841983,2319230848
2015841983,2976273743
2015841983,2298963604
1978852936,165659547
1978852936,2060780441
1978852936,2566632996
1978852936,2201223472
1978852936,2767144169
1978852936,2321085893
1978852936,2519583169
1978852936,2068145681
1978852936,2167581637
1978852936,2980720508
1971651582,1875613904
1971651582,2977391969
1971651582,1559145965
1971651582,2793648245
1971651582,2983341912
1971651582,3035379805
1971651582,2015520583
1971651582,1640257171
1971651582,2808599940
1971651582,2406470689
2786091114,2963361481
2786091114,2164622009
2786091114,1959339536
2786091114,2990585763
2786091114,2999115128
2786091114,2947475682
2786091114,3036950804
2786091114,2893506363
2786091114,2901713757
2786091114,2599180331
1517777314,2911245933
1517777314,2083302589
1517777314,2580167980
1517777314,2802009584
1517777314,2751368487
1517777314,2586759922
1517777314,2096762386
1517777314,3048309786
1517777314,2092837968
1517777314,2274468655
2027201088,2086801831
2027201088,2019591126
2027201088,1990665669
2027201088,2044137460
2027201088,2062015335
2027201088,2006414078
2027201088,2052381332
2027201088,2022368917
2027201088,1986622936
2027201088,3038334139
1981160352,1993626765
1981160352,186290077
1981160352,2996316461
1981160352,2921803906
1981160352,2783740942
1981160352,3009628463
1981160352,3033942553
1981160352,2981978685
1981160352,1969383663
1981160352,2982637568
3007419529,3004652140
3007419529,1603271136
3007419529,1959339536
3007419529,2232384272
3007419529,164066701
3007419529,3046313288
3007419529,2016094500
3007419529,2989673547
3007419529,2082919174
3007419529,3055557295
30898224,1820187610
30898224,2750707006
30898224,3036332725
30898224,2052575935
30898224,275559251
30898224,2089558303
30898224,2062877149
30898224,1520907720
30898224,175972891
30898224,2344955765
2769636162,2970888631
2769636162,2945750545
2769636162,1744497220
2769636162,2938068879
2769636162,3005294686
2769636162,2899317835
2769636162,3005799145
2769636162,3009126962
2769636162,2999239674
2769636162,2896625288
9500219,2073318876
9500219,2080582105
9500219,2603525124
9500219,2944675121
9500219,2165333428
9500219,3003721702
9500219,1516513741
9500219,2050139065
9500219,1972442207
9500219,1973351674
1523938716,2774317965
1523938716,2299021788
1523938716,2048913375
1523938716,3025954974
1523938716,2259002902
1523938716,2349843467
1523938716,3009306902
1523938716,2995984194
1523938716,3013811301
1523938716,2278407769
1958590754,2811139747
1958590754,2090110714
1958590754,2969280648
1958590754,2767267050
1958590754,2560465108
1958590754,3035317050
1958590754,2921241761
1958590754,3034522001
1958590754,1996616396
1958590754,2906765014
2915332473,2773273204
2915332473,2095246825
2915332473,2977526300
2915332473,2995394683
2915332473,2322157791
2915332473,2143257759
2915332473,1974494684
2915332473,3028908967
2915332473,3029181725
2915332473,2791779483
2914307417,3004167304
2914307417,2968549889
2914307417,2952632192
2914307417,3005707813
2914307417,2944480943
2914307417,2980818695
2914307417,3003299461
2914307417,2785200186
2914307417,3003275667
2914307417,2886933638
2271444613,2951708392
2271444613,2796015545
2271444613,2125838454
2271444613,2075694535
2271444613,2890614218
2271444613,2082721160
2271444613,1983242488
2271444613,2622792986
2271444613,2018757855
2271444613,2326159771
2615511538,176107497
2615511538,2092204889
2615511538,2890864298
2615511538,2982497894
2615511538,2963646940
2615511538,3007018937
2615511538,2991817245
2615511538,2769670129
2615511538,2999864926
2615511538,2296328209
2273718100,2901426845
2273718100,2081638360
2273718100,2154353534
2273718100,2724145515
2273718100,1837189719
2273718100,2738001859
2273718100,2593816498
2273718100,2973450238
2273718100,2333900873
2273718100,2121522426
2549188803,1821925924
2549188803,2001185702
2549188803,2004466615
2549188803,2080582105
2549188803,2019591126
2549188803,3038334139
2549188803,3021548548
2549188803,2150269190
2549188803,2906490895
2549188803,2316474945
2588934792,2150269190
2588934792,2971474147
2588934792,2062015335
2588934792,2149456307
2588934792,2004466615
2588934792,2072480903
2588934792,3027830295
2588934792,3021552426
2588934792,1990665669
2588934792,2601278794
2621412403,2993323207
2621412403,2541108412
2621412403,2126494969
2621412403,2007458614
2621412403,1971330847
2621412403,3005707813
2621412403,2997378441
2621412403,2032020045
2621412403,2945761468
2621412403,2801530682
2552421666,1588558377
2552421666,2769670129
2552421666,2890864298
2552421666,2324763723
2552421666,2615511538
2552421666,176107497
2552421666,2982497894
2552421666,1995698352
2552421666,2963646940
2552421666,2898367945
2527044893,2296328209
2527044893,3007018937
2527044893,2788460644
2527044893,2159981908
2527044893,2724914130
2527044893,2974128076
2527044893,1105550512
2527044893,176107497
2527044893,2330163610
2527044893,2035654630
2573880495,2093566103
2573880495,3041311242
2573880495,1965314326
2573880495,2037056074
2573880495,2136555673
2573880495,2287378778
2573880495,167651714
2573880495,2023994607
2573880495,2602723965
2573880495,2808963393
2513036250,2985081760
2513036250,2942414454
2513036250,2753887304
2513036250,2028831785
2513036250,2067545299
2513036250,3028544976
2513036250,2080018579
2513036250,2944024354
2513036250,2144685321
2513036250,2474098383
2085385706,2497917215
2085385706,2000673696
2085385706,1995795723
2085385706,2782303738
2085385706,2810870839
2085385706,2807098584
2085385706,2157021438
2085385706,3029161529
2085385706,2805389258
2085385706,2087365515
1973912661,2754637672
1973912661,2065385931
1973912661,2007211515
1973912661,2057544024
1973912661,2058241176
1973912661,2965362425
1973912661,2953684237
1973912661,2352356988
1973912661,2973903347
1973912661,117786300
1999286316,3007018937
1999286316,3055557295
1999286316,2613068310
1999286316,2920930064
1999286316,3033763468
1999286316,2098195044
1999286316,2950260266
1999286316,2989994034
1999286316,2974128076
1999286316,3011345566
2227869055,2340645138
2227869055,2339329611
2227869055,2964092925
2227869055,2988346452
2227869055,1532503642
2227869055,651477617
2227869055,2954078796
2227869055,2944377111
2227869055,2981448328
2227869055,3024423892
2997474044,3036335821
2997474044,2429835562
2997474044,2981455760
2997474044,2315308785
2997474044,2885335640
2997474044,2801002955
2997474044,2130582803
2997474044,1976040245
2997474044,3022818210
2997474044,2302020116
1964890855,2101500435
1964890855,2473593113
1964890855,2995289343
1964890855,2004022430
1964890855,2551453712
1964890855,2096819357
1964890855,2909852047
1964890855,2152703290
1964890855,2415926307
1964890855,2154025134
2766425365,2967209761
2766425365,2888131728
2766425365,2905517618
2766425365,2944965374
2766425365,3028744181
2766425365,3027514096
2766425365,2913276738
2766425365,2891163418
2766425365,1550554837
2766425365,3013595163
2891445056,2102444793
2891445056,2917748217
2891445056,2144140766
2891445056,2106183537
2891445056,2899842166
2891445056,2029206023
2891445056,2184172426
2891445056,1554006404
2891445056,3003730536
2891445056,2980871247
2947803393,3015903656
2947803393,3042525770
2947803393,3011796240
2947803393,2770167381
2947803393,2884901732
2947803393,2945291738
2947803393,2765198270
2947803393,3023832873
2947803393,2756109707
2947803393,2910225532
2753047329,2804747627
2753047329,2796536780
2753047329,2599180331
2753047329,2953559754
2753047329,2018612962
2753047329,2976933412
2753047329,3036950804
2753047329,2963361481
2753047329,2984928577
2753047329,2793648245
2619099376,2956117722
2619099376,1966105321
2619099376,2770712053
2619099376,2953538563
2619099376,2059436607
2619099376,2124627623
2619099376,577522278
2619099376,2914585558
2619099376,3014827421
2619099376,2775946207
2328356301,2951128016
2328356301,2724145515
2328356301,3041491593
2328356301,2969710453
2328356301,2769022579
2328356301,2757811879
2328356301,2791172249
2328356301,2792589888
2328356301,2339282057
2328356301,2015904637
2106183537,2045551715
2106183537,2362978374
2106183537,3000093032
2106183537,2748635842
2106183537,76305614
2106183537,2939211778
2106183537,3031146615
2106183537,2410064266
2106183537,2736451147
2106183537,1976357293
2003463538,2606122573
2003463538,3041056725
2003463538,2997228831
2003463538,2411956906
2003463538,2154528218
2003463538,2955813255
2003463538,3006450830
2003463538,2153874866
2003463538,2735815152
2003463538,3018178322
2955788621,3008943618
2955788621,3048887222
2955788621,3008557236
2955788621,2036357860
2955788621,2756549737
2955788621,3010025555
2955788621,2800644908
2955788621,2436976597
2955788621,2537265940
2955788621,2604760541
2412704770,1974494684
2412704770,2903208571
2412704770,3014385228
2412704770,3003415506
2412704770,2792654614
2412704770,2805782096
2412704770,2791779483
2412704770,3015677584
2412704770,2982289601
2412704770,2977526300
2911665817,2911710347
2911665817,2985817171
2911665817,2899673252
2911665817,2974015196
2911665817,2955779837
2911665817,2981566181
2911665817,2992154106
2911665817,2996079210
2911665817,2755214931
2911665817,2793654561
2127732799,2086252101
2127732799,2569815187
2127732799,2891296889
2127732799,3016792206
2127732799,2796015545
2127732799,2832569129
2127732799,3000726620
2127732799,3044372145
2127732799,2320558733
2127732799,2026965392
2401045593,2417950007
2401045593,2019505253
2401045593,2087684701
2401045593,2026965392
2401045593,2996154297
2401045593,2344955765
2401045593,2043066370
2401045593,2618623890
2401045593,3012590553
2401045593,2115766169
3017581522,2792312695
3017581522,2979555601
3017581522,3033321530
3017581522,2896131989
3017581522,3046881373
3017581522,3008105303
3017581522,3046313288
3017581522,3037505532
3017581522,2797540732
3017581522,3037957821
2970864903,2950304728
2970864903,2921659933
2970864903,2951128016
2970864903,2979766511
2970864903,3009597920
2970864903,2889853565
2970864903,2748697670
2970864903,2167392201
2970864903,2999264774
2970864903,3009645670
2075384697,2021117254
2075384697,2087962303
2075384697,2108428055
2075384697,2165755590
2075384697,2017303913
2075384697,2084227854
2075384697,1569303211
2075384697,2604486725
2075384697,2120987013
2075384697,2598773479
2802661340,2078910318
2802661340,2970711420
2802661340,2906214900
2802661340,2966644476
2802661340,2292577651
2802661340,2293507210
2802661340,2789974050
2802661340,2745818117
2802661340,3003895655
2802661340,2580167980
2766621749,2462225019
2766621749,3015297712
2766621749,2640800351
2766621749,2804747627
2766621749,2752137791
2766621749,3043091169
2766621749,3022731820
2766621749,2582077275
2766621749,2409743419
2766621749,2955921953
2963058357,2899441423
2963058357,2772315370
2963058357,2773007494
2963058357,2766411764
2963058357,2924988155
2963058357,2911689584
2963058357,2950459456
2963058357,2980986395
2963058357,2948475804
2963058357,2898364746
2081139191,3018178322
2081139191,2041999039
2081139191,2968431602
2081139191,2333110700
2081139191,2015088586
2081139191,1988996681
2081139191,1982222192
2081139191,1986622936
2081139191,2598773479
2081139191,2917074682
2056847168,2166307528
2056847168,2070782543
2056847168,2925174410
2056847168,3018178322
2056847168,2920796012
2056847168,2943568201
2056847168,2953370557
2056847168,3000232827
2056847168,2998191783
2056847168,2998183799
2962717349,2955779837
2962717349,2982029037
2962717349,2980052727
2962717349,3034254906
2962717349,2997613188
2962717349,2950305558
2962717349,2547213877
2962717349,2982968110
2962717349,2914246714
2962717349,3008702223
2045922946,2973683479
2045922946,1640257171
2045922946,2977391969
2045922946,2736197569
2045922946,2914286425
2045922946,2907474884
2045922946,2902225197
2045922946,3008568056
2045922946,2018909774
2045922946,2991201953
2014729880,3036404988
2014729880,3019200935
2014729880,2430858166
2014729880,2808581624
2014729880,2913304532
2014729880,3010740651
2014729880,2800390690
2014729880,1972655454
2014729880,2612869795
2014729880,2775269050
2471998607,3014820715
2471998607,3003338497
2471998607,2924370385
2471998607,2040231289
2471998607,3034928455
2471998607,3017576514
2471998607,3034065132
2471998607,3046072662
2471998607,2995089289
2471998607,2891721618
2967081299,2321587495
2967081299,2995718488
2967081299,45789178
2967081299,3022421972
2967081299,2999899760
2967081299,3046973459
2967081299,3045747211
2967081299,3009195042
2967081299,2024616135
2967081299,2909852047
2512141066,3011124520
2512141066,2946264956
2512141066,2092580500
2512141066,2808384513
2512141066,3033885113
2512141066,2901671695
2512141066,3020960904
2512141066,2742054078
2512141066,2810936160
2512141066,2411956906
2999790948,2903981179
2999790948,2783564496
2999790948,2890930935
2999790948,2966644476
2999790948,2897862112
2999790948,3041011043
2999790948,3007154278
2999790948,2898471113
2999790948,2924988155
2999790948,2972287800
2999682719,2611363225
2999682719,2593816498
2999682719,2155607938
2999682719,2809671175
2999682719,2128155832
2999682719,1482406218
2999682719,1979117763
2999682719,2986081022
2999682719,2088547859
2999682719,2042509453
2807068566,3005707813
2807068566,2912305564
2807068566,2897039802
2807068566,2944480943
2807068566,2897862112
2807068566,2981783889
2807068566,2952632192
2807068566,2980986395
2807068566,2404388544
2807068566,3013595163
2032822175,1996823794
2032822175,1482077358
2032822175,2607314261
2032822175,2081460630
2032822175,1494180935
2032822175,2442654149
2032822175,3029161529
2032822175,1647458253
2032822175,2113086387
2032822175,2915559374
2905391637,2964243798
2905391637,3032372587
2905391637,1973421453
2905391637,2079284205
2905391637,2990058573
2905391637,2045816754
2905391637,2567284556
2905391637,2935206105
2905391637,2613634132
2905391637,2773375419
2969710453,2724145515
2969710453,2328356301
2969710453,2986081022
2969710453,2364693742
2969710453,2913284693
2969710453,2792589888
2969710453,2007899886
2969710453,2951128016
2969710453,2593816498
2969710453,2397062167
3014767596,2945089338
3014767596,3039419384
3014767596,2915312768
3014767596,2921301698
3014767596,3013596331
3014767596,3044747004
3014767596,2015904637
3014767596,2582561810
3014767596,2912178678
3014767596,2949964222
2083200135,2998907010
2083200135,2049930101
2083200135,2919548902
2083200135,1744497220
2083200135,1997463711
2083200135,2801047568
2083200135,2063326546
2083200135,2108935938
2083200135,2947141071
2083200135,1989357836
3025878268,2905616417
3025878268,1596296699
3025878268,2005674518
3025878268,2780291605
3025878268,1603271136
3025878268,1978016254
3025878268,2889690346
3025878268,2042457131
3025878268,3009306902
3025878268,2043479312
2800379732,2924436280
2800379732,3037066693
2800379732,2753091189
2800379732,2333855307
2800379732,1966357947
2800379732,2609215400
2800379732,2991437537
2800379732,1990027781
2800379732,2903744605
2800379732,2625555835
2974057969,3042670050
2974057969,2970535134
2974057969,2770124763
2974057969,2981880289
2974057969,3004652140
2974057969,2896045853
2974057969,3046313288
2974057969,2944965374
2974057969,3000593858
2974057969,2891163418
2496069022,3034948931
2496069022,2560625003
2496069022,3010721747
2496069022,2609215400
2496069022,2025520026
2496069022,2043252581
2496069022,2883384762
2496069022,2772467503
2496069022,2619502456
2496069022,2064616216
2598410487,2749888665
2598410487,2096176223
2598410487,2001185702
2598410487,2080582105
2598410487,2792987768
2598410487,1965610314
2598410487,2045263291
2598410487,2076302024
2598410487,2007899886
2598410487,3021548548
2938837629,2537954940
2938837629,2981623137
2938837629,2954837584
2938837629,2909612555
2938837629,2738624923
2938837629,2980735033
2938837629,3016058652
2938837629,2070782543
2938837629,2785537800
2938837629,1966990611
2897671970,2034993711
2897671970,1986622936
2897671970,1978016254
2897671970,3013811301
2897671970,2013996277
2897671970,2088997961
2897671970,2399912417
2897671970,2982844657
2897671970,2086591415
2897671970,2781928119
2783603349,2884626301
2783603349,1996666985
2783603349,176263621
2783603349,2994035189
2783603349,345311993
2783603349,3010327016
2783603349,2028226269
2783603349,2607114958
2783603349,2566554391
2783603349,2913518752
2057469000,2969894478
2057469000,2135185884
2057469000,2029633391
2057469000,2551453712
2057469000,1995187362
2057469000,2035184864
2057469000,2767293049
2057469000,1988996681
2057469000,2015088586
2057469000,2094864672
2143277974,3034020579
2143277974,3037564251
2143277974,2973180182
2143277974,2978583898
2143277974,2886813870
2143277974,2956224423
2143277974,2086591415
2143277974,2899317835
2143277974,2030946090
2143277974,2790757032
2901811471,2802974229
2901811471,2944377111
2901811471,2964092925
2901811471,1532503642
2901811471,2949900144
2901811471,2983867426
2901811471,2999460074
2901811471,2808599940
2901811471,2768364261
2901811471,2340645138
2271385460,2474235044
2271385460,2519413518
2271385460,2766308302
2271385460,2758193840
2271385460,2902014289
2271385460,2064704376
2271385460,2990753929
2271385460,3021544977
2271385460,2783422929
2271385460,1986475959
2792658673,3023903980
2792658673,2912305564
2792658673,2924545743
2792658673,2952632192
2792658673,2967982882
2792658673,2980818695
2792658673,2798611956
2792658673,3008702223
2792658673,2977554063
2792658673,3045840719
2323640325,2426505781
2323640325,2903226507
2323640325,3049198156
2323640325,2113398657
2323640325,2175680723
2323640325,2411491894
2323640325,3029863520
2323640325,3036237515
2323640325,2504410845
2323640325,2523814861
2788460644,2963646940
2788460644,2791518874
2788460644,2963319611
2788460644,3018623989
2788460644,2908800384
2788460644,2266011355
2788460644,2982497894
2788460644,3033885113
2788460644,2991817245
2788460644,2999864926
175972891,2970929006
175972891,2883611630
175972891,1852844221
175972891,2030068759
175972891,2302020116
175972891,2569815187
175972891,2087112149
175972891,2062877149
175972891,2888934723
175972891,1493419873
2046125230,2349843467
2046125230,2750707006
2046125230,2086252101
2046125230,3016792206
2046125230,3005024613
2046125230,2028431854
2046125230,2602723965
2046125230,2081890302
2046125230,3033373103
2046125230,3012590553
2785537800,2007571843
2785537800,3012082766
2785537800,1965002285
2785537800,3003791317
2785537800,2789863909
2785537800,2966237474
2785537800,2790490517
2785537800,3043091169
2785537800,3019534883
2785537800,2014359421
3009675892,3002352925
3009675892,289858213
3009675892,3045540374
3009675892,2977526300
3009675892,2883326379
3009675892,2046245939
3009675892,2016477145
3009675892,1980009593
3009675892,2598230052
3009675892,2208764479
2901354197,316810440
2901354197,2970129024
2901354197,2771123333
2901354197,3004506370
2901354197,1966357947
2901354197,2913769718
2901354197,2900019710
2901354197,3045127273
2901354197,2973903347
2901354197,2762719346
2783740942,1674696450
2783740942,2376820237
2783740942,1981160352
2783740942,2996316461
2783740942,2947813521
2783740942,2978872346
2783740942,2898006374
2783740942,1993626765
2783740942,2888042761
2783740942,3031757486
2901432156,2947813521
2901432156,3033808062
2901432156,2977130232
2901432156,2924988155
2901432156,3035943656
2901432156,2963952861
2901432156,3070920170
2901432156,3041011043
2901432156,3049008704
2901432156,2799153978
2278407769,2124490189
2278407769,3015045022
2278407769,2142588630
2278407769,2119490610
2278407769,1538919674
2278407769,2990408854
2278407769,2796271666
2278407769,2410388038
2278407769,2401450162
2278407769,3023444314
2507218844,2062748608
2507218844,2100762343
2507218844,1975466383
2507218844,2589728839
2507218844,2153857964
2507218844,2103446174
2507218844,2158213791
2507218844,2729750187
2507218844,2546854138
2507218844,2011374381
1520907720,2064616216
1520907720,2025915381
1520907720,2903880927
1520907720,1820187610
1520907720,30898224
1520907720,810230138
1520907720,2901054497
1520907720,2940731025
1520907720,1838055528
1520907720,2293161763
2955681503,2935724797
2955681503,3033077667
2955681503,2963877803
2955681503,2765198270
2955681503,3041011043
2955681503,2984711302
2955681503,2898471113
2955681503,2998619990
2955681503,2798329932
2955681503,2795224397
2897825530,2977726345
2897825530,2535105469
2897825530,2945264558
2897825530,2774960464
2897825530,1848463875
2897825530,3028882991
2897825530,3047706880
2897825530,2974128076
2897825530,2395073006
2897825530,2982024608
2436142137,2165989804
2436142137,2126620275
2436142137,3004497469
2436142137,2748613595
2436142137,2065385931
2436142137,1969571681
2436142137,2936257020
2436142137,2046125230
2436142137,2788283380
2436142137,2062877149
1819381604,2072480903
1819381604,2076302024
1819381604,3023638732
1819381604,1999355249
1819381604,2004466615
1819381604,2465012751
1819381604,187401131
1819381604,2553329223
1819381604,2136045970
1819381604,1979117763
2891721618,3043856238
2891721618,1976040245
2891721618,3034928455
2891721618,3014820715
2891721618,105589024
2891721618,2031454920
2891721618,3014318908
2891721618,2975501018
2891721618,2471998607
2891721618,3022363449
2084227854,2026918925
2084227854,2023793929
2084227854,1988502615
2084227854,2024137031
2084227854,2167081484
2084227854,1990394975
2084227854,2165755590
2084227854,2055216955
2084227854,3027610947
2084227854,2897396819
2914207051,2396800469
2914207051,2105373627
2914207051,2619502456
2914207051,2902256274
2914207051,2745818117
2914207051,3020173032
2914207051,2894304194
2914207051,2093161906
2914207051,2908363966
2914207051,2060971798
2914116198,2683299720
2914116198,2741930413
2914116198,2962981892
2914116198,2809476703
2914116198,2912305564
2914116198,3034027410
2914116198,3007154278
2914116198,2977830790
2914116198,2982479487
2914116198,3015822540
176107497,2615511538
176107497,2982497894
176107497,3007018937
176107497,2769670129
176107497,2296328209
176107497,2092204889
176107497,2980920141
176107497,2552421666
176107497,3037597705
176107497,2890864298
2044054834,2775269050
2044054834,2600440351
2044054834,2765939003
2044054834,2766228796
2044054834,2885605472
2044054834,3023208170
2044054834,2904863127
2044054834,2924288243
2044054834,3044026657
2044054834,2052051655
1985184958,2136045970
1985184958,1988996681
1985184958,1516513741
1985184958,1993138464
1985184958,2027785310
1985184958,2553329223
1985184958,2107611319
1985184958,2334014313
1985184958,2149456307
1985184958,2006414078
2890844384,2794206717
2890844384,2039282471
2890844384,2908363966
2890844384,2791172249
2890844384,2902256274
2890844384,2999155062
2890844384,3049291346
2890844384,3024412900
2890844384,2786506682
2890844384,2999264774
2607887817,2795542443
2607887817,2475079092
2607887817,2991311827
2607887817,2798249961
2607887817,2168828532
2607887817,3029854116
2607887817,3035317050
2607887817,2026149414
2607887817,2935206105
2607887817,2036778946
2899066945,2915312768
2899066945,2757854140
2899066945,2944128573
2899066945,2970844540
2899066945,2788768240
2899066945,2925174410
2899066945,2907059992
2899066945,2015904637
2899066945,2619683052
2899066945,2582561810
2465012751,2043599506
2465012751,2165333428
2465012751,2094864672
2465012751,2096176223
2465012751,2045263291
2465012751,2013996277
2465012751,2080582105
2465012751,1993138464
2465012751,2027785310
2465012751,2029633391
2296336795,2266011355
2296336795,2908800384
2296336795,2963319611
2296336795,2898367945
2296336795,2788460644
2296336795,2982497894
2296336795,1204344257
2296336795,2994745434
2296336795,2963646940
2296336795,2890864298
2889749814,2887692970
2889749814,3041835298
2889749814,2756122483
2889749814,2968608426
2889749814,3045984848
2889749814,3036745935
2889749814,2951872074
2889749814,2886933638
2889749814,2890930935
2889749814,2997474044
2883200748,2772467503
2883200748,2905517618
2883200748,3020976375
2883200748,3041311242
2883200748,3044850674
2883200748,2804480404
2883200748,2905149203
2883200748,2052194488
2883200748,2949000660
2883200748,2564567919
2801047568,2768130828
2801047568,2913769718
2801047568,3045127273
2801047568,3021214447
2801047568,1999848632
2801047568,2045242646
2801047568,2944794060
2801047568,2791755679
2801047568,2008643790
2801047568,2693466558
2810517716,2625979400
2810517716,3039355937
2810517716,2970535134
2810517716,2521055947
2810517716,2908311567
2810517716,2604456450
2810517716,2959068754
2810517716,2564567919
2810517716,1550554837
2810517716,2910172717
2793637928,2406470689
2793637928,2892083540
2793637928,2973133701
2793637928,3008105303
2793637928,2754637672
2793637928,3039012181
2793637928,2978781891
2793637928,2775711157
2793637928,2606895475
2793637928,2802065525
2052381332,1992680534
2052381332,2168609963
2052381332,1972442207
2052381332,2006414078
2052381332,2004466615
2052381332,2080582105
2052381332,3021552426
2052381332,2149456307
2052381332,2062015335
2052381332,1656559290
954129439,2056042438
954129439,2914246714
954129439,3016381014
954129439,3039473442
954129439,2981173215
954129439,2958687207
954129439,2952376432
954129439,2182204071
954129439,2122445727
954129439,3016414249
1656559290,2168609963
1656559290,3045063972
1656559290,1972317981
1656559290,2002067241
1656559290,2169419558
1656559290,2006414078
1656559290,1972442207
1656559290,2028925393
1656559290,2090000471
1656559290,2014216270
1990681896,2766458038
1990681896,2019505253
1990681896,2026965392
1990681896,2058688259
1990681896,1493419873
1990681896,1210862825
1990681896,2401045593
1990681896,2043066370
1990681896,2618623890
1990681896,1676052391
1998595962,2772467503
1998595962,2067545299
1998595962,3047830841
1998595962,1838055528
1998595962,2998291903
1998595962,2148947157
1998595962,1996752432
1998595962,2936257020
1998595962,2305273500
1998595962,2350246024
2014359421,2089295246
2014359421,3002860391
2014359421,2519583169
2014359421,2409150279
2014359421,2932121501
2014359421,2109736245
2014359421,2785537800
2014359421,2905260543
2014359421,1510648701
2014359421,3034748828
2067545299,2148947157
2067545299,2007211515
2067545299,2799515464
2067545299,1964534954
2067545299,1998595962
2067545299,2474098383
2067545299,2169983130
2067545299,2057544024
2067545299,2513036250
2067545299,2945267390
1985464899,2037103971
1985464899,1963928329
1985464899,1993600685
1985464899,2351055672
1985464899,1975841784
1985464899,2026111741
1985464899,131096050
1985464899,2108428055
1985464899,2761889019
1985464899,2084227854
1965610314,2001185702
1965610314,2022368917
1965610314,1999355249
1965610314,1774129038
1965610314,2069409888
1965610314,1972442207
1965610314,2090000471
1965610314,2094864672
1965610314,2965280173
1965610314,199392052
2006505669,2147870631
2006505669,1929548984
2006505669,2130774874
2006505669,1821925924
2006505669,2045263291
2006505669,2125642067
2006505669,2086407354
2006505669,1966177860
2006505669,2748697670
2006505669,2071108067
2044137460,2151070098
2044137460,2168609963
2044137460,2019591126
2044137460,2027201088
2044137460,1929548984
2044137460,2078786448
2044137460,1972442207
2044137460,2038615505
2044137460,1774129038
2044137460,2004466615
2076302024,959101164
2076302024,2982844657
2076302024,2086407354
2076302024,2096176223
2076302024,1966177860
2076302024,1819381604
2076302024,2139232321
2076302024,2045263291
2076302024,2080582105
2076302024,2165333428
2044849847,2808473824
2044849847,2892724516
2044849847,2900019710
2044849847,3000512475
2044849847,2997981980
2044849847,2346407789
2044849847,3005799145
2044849847,2178500982
2044849847,2911376664
2044849847,2899317835
1593733794,2599946454
1593733794,2745338679
1593733794,3021214447
1593733794,2971523632
1593733794,2739435167
1593733794,2561366906
1593733794,2969803567
1593733794,2913742906
1593733794,2901944662
1593733794,2787114955
3023222413,3043856238
3023222413,3035665930
3023222413,2780020334
3023222413,3014318908
3023222413,2396800469
3023222413,3034928455
3023222413,2896131989
3023222413,3013830439
3023222413,3023845913
3023222413,2891721618
3024009241,2350246024
3024009241,2974128076
3024009241,3007380484
3024009241,2092204889
3024009241,2736197569
3024009241,3009126962
3024009241,2890864298
3024009241,2139297408
3024009241,3007018937
3024009241,2788460644
2092204889,2615511538
2092204889,3037597705
2092204889,2980920141
2092204889,176107497
2092204889,3007018937
2092204889,2991817245
2092204889,1588558377
2092204889,2963646940
2092204889,2890864298
2092204889,2166639825
2964243798,2058788561
